dim,birth,b_x,b_y,b_z,death,d_x,d_y,d_z
0, 28, 244, 273, 0, 54, 235, 284, 0, 155, 146
0, 52, 397, 260, 0, 61, 398, 257, 0, 135, 131
0, 59, 348, 269, 0, 106, 351, 261, 0, 161, 15
0, 128, 149, 230, 0, 136, 145, 230, 0, 38, 71
0, 16, 221, 401, 0, 185, 208, 388, 0, 128, 124
0, 16, 332, 359, 0, 187, 325, 354, 0, 134, 137
0, 12, 73, 325, 0, 198, 77, 420, 0, 124, 130
0, 25, 0, 252, 0, 203, 0, 238, 0, 119, 134
0, 46, 398, 256, 0, 204, 392, 274, 0, 124, 130
0, 12, 383, 121, 0, 206, 376, 109, 0, 123, 136
0, 10, 193, 34, 0, 208, 149, 41, 0, 125, 126
0, 16, 0, 224, 0, 208, 24, 224, 0, 131, 133
0, 12, 367, 96, 0, 210, 374, 125, 0, 125, 124
0, 13, 372, 309, 0, 211, 361, 420, 0, 125, 134
0, 30, 175, 17, 0, 228, 158, 23, 0, 131, 135
0, 62, 51, 420, 0, 229, 62, 327, 0, 132, 123
1, 164, 223, 278, 0, 243, 232, 274, 0, 144, 152
