dim,birth,b_x,b_y,b_z,death,d_x,d_y,d_z
0, 38, 83, 420, 0, 52, 89, 352, 0, 115, 119
0, 64, 397, 260, 0, 72, 398, 257, 0, 131, 127
0, 128, 350, 270, 0, 139, 352, 274, 0, 48, 106
0, 15, 223, 420, 0, 185, 209, 388, 0, 126, 122
0, 17, 332, 359, 0, 188, 325, 354, 0, 137, 141
0, 13, 72, 322, 0, 200, 77, 420, 0, 135, 131
0, 24, 0, 252, 0, 203, 0, 238, 0, 117, 138
0, 11, 383, 121, 0, 207, 376, 109, 0, 121, 145
0, 10, 190, 35, 0, 209, 151, 41, 0, 122, 126
0, 15, 0, 224, 0, 209, 25, 224, 0, 129, 125
0, 55, 398, 256, 0, 211, 393, 274, 0, 126, 130
0, 11, 367, 96, 0, 212, 374, 125, 0, 124, 121
0, 15, 372, 310, 0, 213, 361, 420, 0, 123, 137
1, 173, 265, 225, 0, 222, 269, 222, 0, 156, 123
0, 31, 175, 17, 0, 228, 178, 27, 0, 134, 118
0, 67, 51, 420, 0, 229, 62, 328, 0, 135, 119
